Frequency,Angle_of_attack,Chord_length,Free_stream_velocity,Suction_side_displacement
-0.1875,0.37974683544303794,-0.2857142857142857,0.4984227129337539,0.02699099873808114
0.125,0.16455696202531642,0.0,0.4984227129337539,-0.013948239747008836
-0.375,0.8734177215189873,0.0,0.0,2.5466858045711995
-0.375,1.5189873417721516,-0.4285714285714285,0.4984227129337539,0.8908228366562267
-0.375,0.5189873417721518,-0.4285714285714285,-0.7507886435331231,-0.027463319238309275
1.0625,-0.17721518987341775,0.7142857142857142,-0.501577287066246,-0.017534199280890023
-0.375,1.291139240506329,0.0,-0.501577287066246,3.827417605646747
-0.303125,-0.07594936708860765,-0.4285714285714285,-0.501577287066246,-0.32366621405948676
-0.1875,-0.07594936708860765,-0.4285714285714285,-0.7507886435331231,-0.32180298560900966
1.0625,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
-0.4015625,0.5189873417721518,-0.4285714285714285,-0.501577287066246,-0.03669874343566411
0.484375,-0.6835443037974683,0.28571428571428575,-0.7507886435331231,-0.2288364852002247
-0.303125,0.24050632911392397,0.7142857142857142,-0.501577287066246,0.5906555664689208
0.484375,1.291139240506329,0.0,0.4984227129337539,3.098333771555117
-0.303125,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
0.484375,-0.07594936708860765,-0.4285714285714285,-0.7507886435331231,-0.32180298560900966
0.484375,1.5189873417721516,-0.4285714285714285,0.0,0.9281129797030057
-0.375,0.9240506329113922,-0.4285714285714285,-0.501577287066246,0.6447766227725614
1.0625,-0.43037974683544306,0.7142857142857142,0.4984227129337539,-0.16200353401227072
-0.4375,0.5189873417721518,-0.4285714285714285,-0.7507886435331231,-0.027463319238309275
1.46875,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
0.0,0.0,0.28571428571428575,0.0,-0.04991172961209779
0.28125,0.5696202531645569,0.28571428571428575,-0.501577287066246,1.4685403378490158
-0.303125,0.7341772151898732,-0.2857142857142857,0.4984227129337539,0.7284277001987581
-0.303125,1.291139240506329,0.0,-0.501577287066246,3.827417605646747
-0.34375,-0.17721518987341775,0.7142857142857142,-0.501577287066246,-0.017534199280890023
-0.109375,-0.4936708860759494,1.1428571428571428,-0.501577287066246,-0.08282311797063623
1.46875,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
0.125,-0.43037974683544306,0.7142857142857142,0.0,-0.14562496153904556
-0.34375,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.75,1.291139240506329,0.0,0.4984227129337539,3.098333771555117
-0.1875,-0.6835443037974683,0.0,-0.501577287066246,-0.2792437117837971
-0.34375,0.9240506329113922,-0.4285714285714285,-0.501577287066246,0.6447766227725614
0.75,-0.34177215189873417,0.28571428571428575,-0.501577287066246,-0.16058657251158623
-0.303125,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
-0.109375,-0.07594936708860765,-0.4285714285714285,-0.501577287066246,-0.32366621405948676
-0.109375,-0.6835443037974683,0.7142857142857142,-0.501577287066246,-0.1935874700004555
-0.34375,-0.3037974683544304,1.1428571428571428,0.0,-0.03456411051500515
0.0,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
0.125,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
-0.421875,-0.17721518987341775,1.1428571428571428,-0.501577287066246,0.06704793293848091
-0.421875,1.5189873417721516,-0.4285714285714285,0.0,0.9281129797030057
-0.375,0.7341772151898732,-0.2857142857142857,-0.501577287066246,0.8064125299995446
1.46875,1.5189873417721516,-0.4285714285714285,0.0,0.9281129797030057
0.28125,0.4430379746835443,0.0,0.4984227129337539,0.4276770222869743
0.75,-0.6835443037974683,-0.4285714285714285,-0.501577287066246,-0.3619482301567449
-0.4015625,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
-0.1875,0.8734177215189873,0.0,0.0,2.5466858045711995
-0.1875,0.22784810126582275,0.28571428571428575,-0.501577287066246,0.33041176597518196
-0.34375,1.5189873417721516,-0.4285714285714285,-0.7507886435331231,1.015424341208805
-0.4015625,-0.6835443037974683,1.1428571428571428,-0.501577287066246,-0.14833181354289124
-0.375,0.0,0.28571428571428575,0.0,-0.04991172961209779
0.28125,-0.6835443037974683,0.7142857142857142,0.0,-0.21290785594464498
0.484375,-0.6835443037974683,-0.4285714285714285,0.0,-0.3632408379013625
-0.25,0.22784810126582275,0.28571428571428575,-0.501577287066246,0.33041176597518196
0.0,0.37974683544303794,-0.2857142857142857,0.0,0.03925055283875811
1.0625,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
-0.375,1.810126582278481,-0.2857142857142857,0.4984227129337539,2.330505271048831
-0.4375,2.126582278481012,-0.4285714285714285,-0.501577287066246,1.434175225311264
0.28125,1.291139240506329,0.0,0.4984227129337539,3.098333771555117
-0.109375,-0.6835443037974683,0.7142857142857142,0.4984227129337539,-0.22488849320170162
2.0,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
-0.1875,1.810126582278481,-0.2857142857142857,0.4984227129337539,2.330505271048831
0.484375,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
1.0625,-0.6835443037974683,0.28571428571428575,0.4984227129337539,-0.2684163037684143
-0.1875,0.24050632911392397,0.7142857142857142,-0.501577287066246,0.5906555664689208
-0.34375,1.2658227848101264,-0.2857142857142857,-0.501577287066246,1.862260633005373
-0.303125,-0.4936708860759494,1.1428571428571428,-0.501577287066246,-0.08282311797063623
0.28125,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
-0.4375,-0.6835443037974683,1.1428571428571428,-0.7507886435331231,-0.13144655545690015
-0.25,0.9240506329113922,-0.4285714285714285,0.4984227129337539,0.5772851401257444
1.46875,-0.3037974683544304,1.1428571428571428,-0.7507886435331231,0.02699099873808114
0.125,-0.34177215189873417,0.28571428571428575,-0.501577287066246,-0.16058657251158623
1.46875,0.9240506329113922,-0.4285714285714285,-0.501577287066246,0.6447766227725614
2.0,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
0.0,0.16455696202531642,0.0,0.4984227129337539,-0.013948239747008836
-0.1875,0.37974683544303794,-0.2857142857142857,0.0,0.03925055283875811
-0.1875,2.126582278481012,-0.4285714285714285,-0.501577287066246,1.434175225311264
0.125,1.291139240506329,0.0,0.4984227129337539,3.098333771555117
-0.1875,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
-0.25,-0.17721518987341775,1.1428571428571428,-0.501577287066246,0.06704793293848091
2.625,-0.6835443037974683,-0.4285714285714285,0.0,-0.3632408379013625
1.0625,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
-0.4375,1.2658227848101264,-0.2857142857142857,0.4984227129337539,1.7158173022747307
-0.1875,0.16455696202531642,0.0,-0.7507886435331231,0.07766994946730084
-0.34375,0.37974683544303794,-0.2857142857142857,-0.501577287066246,0.0563332105246754
-0.25,-0.012658227848101333,0.7142857142857142,0.4984227129337539,0.01892398836700986
0.125,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
-0.25,1.5189873417721516,-0.4285714285714285,-0.7507886435331231,1.015424341208805
-0.4015625,-0.17721518987341775,0.7142857142857142,-0.7507886435331231,0.010650787320712047
-0.109375,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
-0.109375,-0.1518987341772152,-0.2857142857142857,-0.501577287066246,-0.2741632694488555
-0.4375,0.5696202531645569,0.28571428571428575,-0.501577287066246,1.4685403378490158
0.75,-0.6835443037974683,-0.4285714285714285,0.4984227129337539,-0.36416853610214905
-0.421875,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
-0.303125,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
-0.303125,0.9240506329113922,-0.4285714285714285,0.4984227129337539,0.5772851401257444
-0.375,-0.43037974683544306,0.7142857142857142,0.4984227129337539,-0.16200353401227072
-0.34375,0.37974683544303794,-0.2857142857142857,0.0,0.03925055283875811
-0.421875,0.5189873417721518,-0.4285714285714285,-0.7507886435331231,-0.027463319238309275
0.0,0.5189873417721518,-0.4285714285714285,0.0,-0.050269766133421365
1.0625,0.5189873417721518,-0.4285714285714285,0.4984227129337539,-0.06000867918888743
-0.1875,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
1.0625,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
-0.4015625,1.5189873417721516,-0.4285714285714285,0.4984227129337539,0.8908228366562267
0.75,-0.17721518987341775,0.7142857142857142,0.4984227129337539,-0.0760332110841074
-0.4375,1.2658227848101264,-0.2857142857142857,0.0,1.7770031863652023
-0.109375,0.24050632911392397,0.7142857142857142,0.4984227129337539,0.4381943451008537
0.75,-0.012658227848101333,0.7142857142857142,0.4984227129337539,0.01892398836700986
-0.25,-0.6835443037974683,1.1428571428571428,-0.7507886435331231,-0.13144655545690015
0.75,-0.2658227848101266,0.0,0.0,-0.21948997377861995
-0.4015625,0.5189873417721518,-0.4285714285714285,-0.7507886435331231,-0.027463319238309275
2.625,-0.17721518987341775,0.7142857142857142,0.4984227129337539,-0.0760332110841074
-0.109375,1.2658227848101264,-0.2857142857142857,-0.7507886435331231,1.9202817299877164
1.46875,-0.3037974683544304,1.1428571428571428,0.4984227129337539,-0.055954395098096424
-0.25,0.5189873417721518,-0.4285714285714285,-0.501577287066246,-0.03669874343566411
-0.4015625,0.911392405063291,0.28571428571428575,-0.501577287066246,4.271974291699067
-0.25,-0.3037974683544304,1.1428571428571428,0.4984227129337539,-0.055954395098096424
0.75,0.24050632911392397,0.7142857142857142,-0.7507886435331231,0.6641089965467059
-0.109375,-0.2658227848101266,0.0,0.4984227129337539,-0.2340975441731554
-0.421875,0.4430379746835443,0.0,0.4984227129337539,0.4276770222869743
0.28125,-0.43037974683544306,0.7142857142857142,0.0,-0.14562496153904556
-0.303125,0.5696202531645569,0.28571428571428575,-0.7507886435331231,1.6240384761390236
0.75,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.125,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
-0.421875,1.810126582278481,-0.2857142857142857,-0.501577287066246,2.5195693332129223
-0.4015625,0.8734177215189873,0.0,0.0,2.5466858045711995
1.0625,0.8734177215189873,0.0,0.0,2.5466858045711995
-0.375,-0.012658227848101333,0.7142857142857142,-0.501577287066246,0.09477418524713713
-0.375,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
-0.4375,0.8734177215189873,0.0,-0.501577287066246,2.8666409860709408
3.40625,-0.6835443037974683,-0.4285714285714285,-0.7507886435331231,-0.36106848327577845
2.625,-0.3037974683544304,1.1428571428571428,0.0,-0.03456411051500515
1.0625,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
0.0,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.75,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
0.75,-0.2658227848101266,0.0,0.4984227129337539,-0.2340975441731554
-0.375,1.5189873417721516,-0.4285714285714285,-0.7507886435331231,1.015424341208805
0.28125,-0.17721518987341775,0.7142857142857142,-0.7507886435331231,0.010650787320712047
1.46875,-0.17721518987341775,1.1428571428571428,0.4984227129337539,0.0016239513645746747
-0.25,0.7341772151898732,-0.2857142857142857,0.4984227129337539,0.7284277001987581
0.0,-0.6835443037974683,-0.2857142857142857,0.0,-0.33529800546485206
1.46875,0.22784810126582275,0.28571428571428575,-0.501577287066246,0.33041176597518196
0.125,-0.6835443037974683,0.7142857142857142,0.0,-0.21290785594464498
0.0,-0.07594936708860765,-0.4285714285714285,-0.7507886435331231,-0.32180298560900966
2.0,-0.34177215189873417,0.28571428571428575,0.4984227129337539,-0.2013076324914946
1.46875,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
-0.34375,0.5189873417721518,-0.4285714285714285,-0.501577287066246,-0.03669874343566411
0.75,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
0.0,0.5696202531645569,0.28571428571428575,0.0,1.2696222794618903
0.28125,1.5189873417721516,-0.4285714285714285,-0.501577287066246,0.9800602428414673
0.28125,0.16455696202531642,0.0,0.4984227129337539,-0.013948239747008836
0.75,-0.6835443037974683,0.0,-0.501577287066246,-0.2792437117837971
-0.303125,-0.34177215189873417,0.28571428571428575,-0.501577287066246,-0.16058657251158623
4.5,-0.6835443037974683,0.7142857142857142,0.4984227129337539,-0.22488849320170162
-0.303125,1.2658227848101264,-0.2857142857142857,-0.501577287066246,1.862260633005373
0.75,0.8734177215189873,0.0,0.0,2.5466858045711995
-0.375,0.911392405063291,0.28571428571428575,-0.501577287066246,4.271974291699067
1.0625,-0.6835443037974683,0.28571428571428575,-0.501577287066246,-0.24171780808123594
0.75,0.8734177215189873,0.0,-0.501577287066246,2.8666409860709408
2.0,-0.6835443037974683,1.1428571428571428,0.4984227129337539,-0.1833370762002415
-0.1875,-0.3037974683544304,1.1428571428571428,-0.7507886435331231,0.02699099873808114
-0.109375,0.16455696202531642,0.0,-0.7507886435331231,0.07766994946730084
0.75,-0.43037974683544306,0.7142857142857142,-0.501577287066246,-0.11921257539346053
1.46875,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.0,1.291139240506329,0.0,-0.501577287066246,3.827417605646747
-0.109375,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
2.0,0.0,0.28571428571428575,0.0,-0.04991172961209779
-0.1875,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
0.28125,2.126582278481012,-0.4285714285714285,0.4984227129337539,1.3154957087564705
-0.25,1.2658227848101264,-0.2857142857142857,0.0,1.7770031863652023
1.46875,1.2658227848101264,-0.2857142857142857,0.0,1.7770031863652023
-0.34375,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
-0.4015625,0.0,0.28571428571428575,-0.7507886435331231,0.02376227653685979
-0.375,-0.17721518987341775,0.7142857142857142,-0.501577287066246,-0.017534199280890023
0.125,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
-0.25,0.4430379746835443,0.0,0.4984227129337539,0.4276770222869743
2.625,-0.6835443037974683,0.28571428571428575,0.0,-0.25819627913741966
0.75,0.5189873417721518,-0.4285714285714285,-0.7507886435331231,-0.027463319238309275
0.125,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
-0.34375,0.8734177215189873,0.0,-0.501577287066246,2.8666409860709408
0.0,1.5189873417721516,-0.4285714285714285,-0.501577287066246,0.9800602428414673
1.46875,-0.2658227848101266,0.0,0.4984227129337539,-0.2340975441731554
0.75,0.24050632911392397,0.7142857142857142,-0.501577287066246,0.5906555664689208
4.5,-0.6835443037974683,-0.4285714285714285,-0.7507886435331231,-0.36106848327577845
1.46875,0.5696202531645569,0.28571428571428575,0.0,1.2696222794618903
0.28125,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
-0.109375,0.5696202531645569,0.28571428571428575,-0.501577287066246,1.4685403378490158
-0.375,-0.17721518987341775,1.1428571428571428,0.4984227129337539,0.0016239513645746747
0.28125,1.5189873417721516,-0.4285714285714285,-0.7507886435331231,1.015424341208805
-0.1875,-0.2658227848101266,0.0,0.4984227129337539,-0.2340975441731554
0.484375,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
-0.109375,-0.17721518987341775,0.7142857142857142,-0.7507886435331231,0.010650787320712047
-0.109375,-0.6835443037974683,-0.2857142857142857,0.4984227129337539,-0.337012424986154
0.125,-0.2658227848101266,0.0,0.4984227129337539,-0.2340975441731554
-0.34375,0.7341772151898732,-0.2857142857142857,0.4984227129337539,0.7284277001987581
2.625,-0.07594936708860765,-0.4285714285714285,0.0,-0.32640399466461645
0.125,0.22784810126582275,0.28571428571428575,-0.501577287066246,0.33041176597518196
-0.303125,0.16455696202531642,0.0,-0.7507886435331231,0.07766994946730084
1.46875,-0.6835443037974683,0.7142857142857142,0.4984227129337539,-0.22488849320170162
-0.109375,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
-0.109375,-0.34177215189873417,0.28571428571428575,0.4984227129337539,-0.2013076324914946
-0.4375,0.24050632911392397,0.7142857142857142,-0.7507886435331231,0.6641089965467059
-0.109375,1.5189873417721516,-0.4285714285714285,0.4984227129337539,0.8908228366562267
-0.109375,0.7341772151898732,-0.2857142857142857,0.4984227129337539,0.7284277001987581
3.40625,-0.4936708860759494,1.1428571428571428,-0.501577287066246,-0.08282311797063623
2.625,-0.6835443037974683,-0.4285714285714285,0.4984227129337539,-0.36416853610214905
0.0,2.126582278481012,-0.4285714285714285,0.4984227129337539,1.3154957087564705
-0.421875,-0.17721518987341775,1.1428571428571428,0.4984227129337539,0.0016239513645746747
0.75,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
-0.34375,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
1.0625,0.5696202531645569,0.28571428571428575,0.4984227129337539,1.1462515254513619
0.75,-0.6835443037974683,0.28571428571428575,0.0,-0.25819627913741966
-0.109375,0.5189873417721518,-0.4285714285714285,0.0,-0.050269766133421365
-0.303125,0.5696202531645569,0.28571428571428575,0.0,1.2696222794618903
-0.25,1.810126582278481,-0.2857142857142857,0.4984227129337539,2.330505271048831
0.0,0.24050632911392397,0.7142857142857142,-0.7507886435331231,0.6641089965467059
-0.303125,-0.17721518987341775,1.1428571428571428,-0.501577287066246,0.06704793293848091
-0.4375,0.24050632911392397,0.7142857142857142,0.4984227129337539,0.4381943451008537
2.0,-0.6835443037974683,0.0,-0.7507886435331231,-0.27623876240840295
0.484375,-0.2658227848101266,0.0,-0.7507886435331231,-0.19524658566623163
0.0,-0.6835443037974683,0.0,0.4984227129337539,-0.299431217428067
0.75,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
-0.1875,-0.6835443037974683,-0.2857142857142857,-0.501577287066246,-0.33290907071141373
-0.1875,0.5696202531645569,0.28571428571428575,-0.501577287066246,1.4685403378490158
-0.109375,0.16455696202531642,0.0,-0.501577287066246,0.06580119862315781
0.484375,0.5189873417721518,-0.4285714285714285,-0.501577287066246,-0.03669874343566411
0.484375,0.16455696202531642,0.0,0.4984227129337539,-0.013948239747008836
-0.4015625,1.291139240506329,0.0,-0.501577287066246,3.827417605646747
0.28125,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.125,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
-0.421875,1.5189873417721516,-0.4285714285714285,-0.501577287066246,0.9800602428414673
0.125,-0.4936708860759494,1.1428571428571428,-0.501577287066246,-0.08282311797063623
5.75,-0.6835443037974683,-0.4285714285714285,0.0,-0.3632408379013625
-0.4015625,1.5189873417721516,-0.4285714285714285,-0.501577287066246,0.9800602428414673
-0.303125,0.5696202531645569,0.28571428571428575,0.4984227129337539,1.1462515254513619
-0.109375,-0.2658227848101266,0.0,-0.501577287066246,-0.20027907668135309
1.46875,0.8734177215189873,0.0,0.0,2.5466858045711995
-0.1875,0.911392405063291,0.28571428571428575,0.4984227129337539,3.4651613681790248
-0.4375,1.810126582278481,-0.2857142857142857,-0.501577287066246,2.5195693332129223
-0.1875,-0.43037974683544306,0.7142857142857142,-0.7507886435331231,-0.09859590543680055
0.484375,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
-0.34375,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
-0.34375,-0.17721518987341775,0.7142857142857142,-0.7507886435331231,0.010650787320712047
-0.34375,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
-0.25,0.8734177215189873,0.0,0.4984227129337539,2.3034047834638276
-0.421875,0.911392405063291,0.28571428571428575,0.4984227129337539,3.4651613681790248
-0.109375,1.810126582278481,-0.2857142857142857,0.4984227129337539,2.330505271048831
-0.109375,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
0.125,-0.6835443037974683,0.28571428571428575,0.4984227129337539,-0.2684163037684143
-0.421875,-0.012658227848101333,0.7142857142857142,-0.501577287066246,0.09477418524713713
-0.303125,-0.17721518987341775,0.7142857142857142,-0.501577287066246,-0.017534199280890023
-0.375,0.4430379746835443,0.0,0.4984227129337539,0.4276770222869743
0.484375,-0.2658227848101266,0.0,-0.501577287066246,-0.20027907668135309
-0.25,0.911392405063291,0.28571428571428575,-0.501577287066246,4.271974291699067
1.46875,0.4430379746835443,0.0,0.4984227129337539,0.4276770222869743
0.75,0.9240506329113922,-0.4285714285714285,-0.501577287066246,0.6447766227725614
1.46875,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
-0.303125,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
0.0,1.5189873417721516,-0.4285714285714285,0.4984227129337539,0.8908228366562267
-0.109375,0.5189873417721518,-0.4285714285714285,-0.501577287066246,-0.03669874343566411
3.40625,-0.6835443037974683,1.1428571428571428,0.4984227129337539,-0.1833370762002415
2.0,-0.17721518987341775,1.1428571428571428,0.4984227129337539,0.0016239513645746747
-0.303125,-0.43037974683544306,0.7142857142857142,0.0,-0.14562496153904556
-0.109375,0.37974683544303794,-0.2857142857142857,-0.501577287066246,0.0563332105246754
0.125,0.7341772151898732,-0.2857142857142857,-0.501577287066246,0.8064125299995446
0.75,0.37974683544303794,-0.2857142857142857,0.0,0.03925055283875811
0.75,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
0.28125,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
-0.34375,0.22784810126582275,0.28571428571428575,-0.501577287066246,0.33041176597518196
-0.109375,0.9240506329113922,-0.4285714285714285,-0.501577287066246,0.6447766227725614
0.75,-0.1518987341772152,-0.2857142857142857,0.4984227129337539,-0.28207603640783874
-0.1875,0.0,0.28571428571428575,0.0,-0.04991172961209779
1.0625,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
0.28125,-0.2658227848101266,0.0,0.0,-0.21948997377861995
0.484375,2.126582278481012,-0.4285714285714285,-0.501577287066246,1.434175225311264
0.28125,-0.6835443037974683,0.7142857142857142,-0.501577287066246,-0.1935874700004555
0.125,0.0,0.28571428571428575,-0.7507886435331231,0.02376227653685979
-0.375,0.24050632911392397,0.7142857142857142,0.0,0.4965511013219379
0.484375,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
-0.34375,-0.17721518987341775,0.7142857142857142,0.4984227129337539,-0.0760332110841074
-0.375,1.2658227848101264,-0.2857142857142857,0.0,1.7770031863652023
0.125,0.16455696202531642,0.0,0.0,0.020498390034437028
0.75,0.5696202531645569,0.28571428571428575,-0.501577287066246,1.4685403378490158
-0.4375,0.4430379746835443,0.0,-0.501577287066246,0.5995665200688262
1.0625,-0.2658227848101266,0.0,0.0,-0.21948997377861995
-0.303125,1.5189873417721516,-0.4285714285714285,0.0,0.9281129797030057
-0.1875,0.0,0.28571428571428575,-0.501577287066246,-0.008560908965218479
0.0,-0.6835443037974683,0.28571428571428575,-0.7507886435331231,-0.2288364852002247
-0.25,-0.6835443037974683,-0.2857142857142857,-0.7507886435331231,-0.33128336113177903
0.0,-0.6835443037974683,1.1428571428571428,0.4984227129337539,-0.1833370762002415
-0.1875,0.37974683544303794,-0.2857142857142857,-0.7507886435331231,0.06795900801506316
4.5,-0.6835443037974683,0.28571428571428575,0.4984227129337539,-0.2684163037684143
-0.109375,-0.17721518987341775,0.7142857142857142,0.0,-0.053642342294102974
0.28125,-0.6835443037974683,1.1428571428571428,0.4984227129337539,-0.1833370762002415
2.0,-0.6835443037974683,-0.4285714285714285,0.0,-0.3632408379013625
0.0,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
0.75,1.2658227848101264,-0.2857142857142857,-0.501577287066246,1.862260633005373
0.125,-0.6835443037974683,1.1428571428571428,-0.501577287066246,-0.14833181354289124
-0.34375,0.0,0.28571428571428575,0.4984227129337539,-0.07555689464056088
1.46875,-0.6835443037974683,0.7142857142857142,-0.7507886435331231,-0.17850757910569187
0.28125,-0.3037974683544304,1.1428571428571428,-0.501577287066246,0.0
0.28125,0.22784810126582275,0.28571428571428575,0.4984227129337539,0.20483045612094605
